img1_path,img2_path,label
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Colin_Montgomerie\Colin_Montgomerie_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexander_Rumyantsev\Alexander_Rumyantsev_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0008.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Alper\Bob_Alper_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sharon_Frey\Sharon_Frey_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sharon_Frey\Sharon_Frey_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Turner_Gill\Turner_Gill_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Frank_Marshall\Frank_Marshall_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brian_Mulroney\Brian_Mulroney_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brian_Mulroney\Brian_Mulroney_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Karen_Clarkson\Karen_Clarkson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Deb_Santos\Deb_Santos_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Beinfest\Larry_Beinfest_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Picabo_Street\Picabo_Street_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tyler_Hamilton\Tyler_Hamilton_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Pauleta\Pedro_Pauleta_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Judi_Dench\Judi_Dench_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Judi_Dench\Judi_Dench_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Lu\Edward_Lu_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Lu\Edward_Lu_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Princess_Aiko\Princess_Aiko_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stanley_Ho\Stanley_Ho_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Louisa_Baileche\Louisa_Baileche_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Caine\Michael_Caine_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlos_Quintanilla_Schmidt\Carlos_Quintanilla_Schmidt_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlos_Quintanilla_Schmidt\Carlos_Quintanilla_Schmidt_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jimmy_Iovine\Jimmy_Iovine_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chistian_Stahl\Chistian_Stahl_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tsutomu_Takebe\Tsutomu_Takebe_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tsutomu_Takebe\Tsutomu_Takebe_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Margaret_Thatcher\Margaret_Thatcher_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Margaret_Thatcher\Margaret_Thatcher_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Spacey\Kevin_Spacey_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Spacey\Kevin_Spacey_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chelsea_Clinton\Chelsea_Clinton_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Thierry_Falise\Thierry_Falise_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rachel_Hunter\Rachel_Hunter_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rachel_Hunter\Rachel_Hunter_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bryce_Carmine\Bryce_Carmine_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Tagliabue\Paul_Tagliabue_0004.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Reilly\John_Reilly_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlo_Azeglio_Ciampi\Carlo_Azeglio_Ciampi_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gene_Robinson\Gene_Robinson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gene_Robinson\Gene_Robinson_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andrew_Shutley\Andrew_Shutley_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Kelly\Mark_Kelly_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adam_Herbert\Adam_Herbert_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Erika_Reyes\Erika_Reyes_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Zhong_Nanshan\Zhong_Nanshan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Don_Carcieri\Don_Carcieri_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dusty_Baker\Dusty_Baker_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Faye_Alibocus\Faye_Alibocus_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jean-Rene_Fourtou\Jean-Rene_Fourtou_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Joppy\William_Joppy_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ricardo_Sanchez\Ricardo_Sanchez_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ricardo_Sanchez\Ricardo_Sanchez_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Laszlo_Kovacs\Laszlo_Kovacs_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Wayne\Michael_Wayne_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Charles_Schumer\Charles_Schumer_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Charles_Schumer\Charles_Schumer_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\James_Collinson\James_Collinson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elton_John\Elton_John_0007.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Doug_Christie\Doug_Christie_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlos_Ortega\Carlos_Ortega_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Snow\John_Snow_0009.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Snow\John_Snow_0006.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Abdulaziz_Kamilov\Abdulaziz_Kamilov_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sophie\Sophie_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Justin_Marshall\Justin_Marshall_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Charles_Lebois\Charles_Lebois_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mikhail_Wehbe\Mikhail_Wehbe_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mikhail_Wehbe\Mikhail_Wehbe_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Viegas_Filho\Jose_Viegas_Filho_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Viegas_Filho\Jose_Viegas_Filho_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Patricia_Wartusch\Patricia_Wartusch_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sasha_Cohen\Sasha_Cohen_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guus_Hiddink\Guus_Hiddink_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Sidgmore\John_Sidgmore_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sandra_Banning\Sandra_Banning_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Renee_Short\Jennifer_Renee_Short_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_McCain\John_McCain_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_McCain\John_McCain_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Bair\Mike_Bair_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ravan_AG_Farhadi\Ravan_AG_Farhadi_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adel_Al-Jubeir\Adel_Al-Jubeir_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adel_Al-Jubeir\Adel_Al-Jubeir_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alejandro_Avila\Alejandro_Avila_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alejandro_Avila\Alejandro_Avila_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ed_Rosenthal\Ed_Rosenthal_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ed_Rosenthal\Ed_Rosenthal_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sue_Johnston\Sue_Johnston_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Harris\Larry_Harris_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Filippo_Volandri\Filippo_Volandri_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jean-David_Levitte\Jean-David_Levitte_0009.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0012.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_Rudin\Scott_Rudin_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Arantxa_Sanchez-Vicario\Arantxa_Sanchez-Vicario_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rod_Paige\Rod_Paige_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Liliana_Cavani\Liliana_Cavani_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Rodriguez\Jennifer_Rodriguez_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Rodriguez\Jennifer_Rodriguez_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chante_Jawan_Mallard\Chante_Jawan_Mallard_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ricky_Cottrill\Ricky_Cottrill_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlos_Lordkipanitse\Carlos_Lordkipanitse_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Raul_Chacon\Raul_Chacon_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yu_Shyi-kun\Yu_Shyi-kun_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mahendra_Chaudhry\Mahendra_Chaudhry_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Olivier_Boulay\Olivier_Boulay_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Martin_Cauchon\Martin_Cauchon_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Martin_Cauchon\Martin_Cauchon_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Thabo_Mbeki\Thabo_Mbeki_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Thabo_Mbeki\Thabo_Mbeki_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kyoko_Nakayama\Kyoko_Nakayama_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nathalie_Baye\Nathalie_Baye_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Doug_Melvin\Doug_Melvin_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Monique_Gagnon-Tremblay\Monique_Gagnon-Tremblay_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Emanuel_Ginobili\Emanuel_Ginobili_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Emanuel_Ginobili\Emanuel_Ginobili_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\LeRoy_Millette_Jr\LeRoy_Millette_Jr_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rena_Sofer\Rena_Sofer_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\James_Carville\James_Carville_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alma_Powell\Alma_Powell_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Irfan_Ahmed\Irfan_Ahmed_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_W_Bush\George_W_Bush_0162.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Liam_Neeson\Liam_Neeson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Liam_Neeson\Liam_Neeson_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Floyd\Tim_Floyd_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Floyd\Tim_Floyd_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Francis_Mer\Francis_Mer_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Francis_Mer\Francis_Mer_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kate_Lee\Kate_Lee_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jerry_Angelo\Jerry_Angelo_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Lord\Bernard_Lord_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Lord\Bernard_Lord_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guillaume_Depardieu\Guillaume_Depardieu_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fredric_Seaman\Fredric_Seaman_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Aung_San_Suu_Kyi\Aung_San_Suu_Kyi_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Aung_San_Suu_Kyi\Aung_San_Suu_Kyi_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tom_Miller\Tom_Miller_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pascal_Quignard\Pascal_Quignard_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alan_Ball\Alan_Ball_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alan_Ball\Alan_Ball_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Patricia_Clarkson\Patricia_Clarkson_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jung_Bong\Jung_Bong_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Chang\Michael_Chang_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Audrey_Sauret\Audrey_Sauret_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Goldie_Hawn\Goldie_Hawn_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Goldie_Hawn\Goldie_Hawn_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexandra_Stevenson\Alexandra_Stevenson_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexandra_Stevenson\Alexandra_Stevenson_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Geldof\Bob_Geldof_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Geldof\Bob_Geldof_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Law\Bernard_Law_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Law\Bernard_Law_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janet_Napolitano\Janet_Napolitano_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janet_Napolitano\Janet_Napolitano_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Mayer\John_Mayer_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Mayer\John_Mayer_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bixente_LIzarazu\Bixente_LIzarazu_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Graciano_Rocchigiani\Graciano_Rocchigiani_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steve_Mariucci\Steve_Mariucci_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernardo_Segura\Bernardo_Segura_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernardo_Segura\Bernardo_Segura_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Genego\William_Genego_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Igor_Trunov\Igor_Trunov_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donny_Osmond\Donny_Osmond_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ben_Braun\Ben_Braun_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tom_Daschle\Tom_Daschle_0013.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tali_Imani\Tali_Imani_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jason_Jennings\Jason_Jennings_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jason_Jennings\Jason_Jennings_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Joe_Calzaghe\Joe_Calzaghe_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Joe_Calzaghe\Joe_Calzaghe_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Filip_De_Winter\Filip_De_Winter_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicolas_Sarkozy\Nicolas_Sarkozy_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jayne_Yarris\Jayne_Yarris_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Retief_Goosen\Retief_Goosen_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Harriet_Lessy\Harriet_Lessy_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tzipora_Obziler\Tzipora_Obziler_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mohammad_Fares\Mohammad_Fares_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hideki_Matsui\Hideki_Matsui_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Malcolm_Wild\Malcolm_Wild_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0012.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marieta_Chrousala\Marieta_Chrousala_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Colvin\Bob_Colvin_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Colvin\Bob_Colvin_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Leavitt\Michael_Leavitt_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Leavitt\Michael_Leavitt_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Drew_Gooden\Drew_Gooden_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gloria_Trevi\Gloria_Trevi_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nuon_Chea\Nuon_Chea_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Juan_Roman_Riquelme\Juan_Roman_Riquelme_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0009.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marco_Archer_Cardoso_Moreira\Marco_Archer_Cardoso_Moreira_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Rodriguez\Jennifer_Rodriguez_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nursultan_Nazarbayev\Nursultan_Nazarbayev_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nursultan_Nazarbayev\Nursultan_Nazarbayev_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Demetrius_Ferraciu\Demetrius_Ferraciu_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Demetrius_Ferraciu\Demetrius_Ferraciu_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steve_Wariner\Steve_Wariner_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janet_Crawford\Janet_Crawford_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rogelio_Ramos\Rogelio_Ramos_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Buford_Blount\Buford_Blount_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rosemarie_Stack\Rosemarie_Stack_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rosemarie_Stack\Rosemarie_Stack_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yoon_Won-Sik\Yoon_Won-Sik_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Peter_Holmberg\Peter_Holmberg_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ruth_Pearce\Ruth_Pearce_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Earl_Scruggs\Earl_Scruggs_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dennis_Kozlowski\Dennis_Kozlowski_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dennis_Kozlowski\Dennis_Kozlowski_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Farrar\Mike_Farrar_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sebastian_Cuattrin\Sebastian_Cuattrin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Erika_Harold\Erika_Harold_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Erika_Harold\Erika_Harold_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jean-Claude_Braquet\Jean-Claude_Braquet_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jean-Claude_Braquet\Jean-Claude_Braquet_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Johnny_Unitas\Johnny_Unitas_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sally_Ride\Sally_Ride_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gwendal_Peizerat\Gwendal_Peizerat_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gwendal_Peizerat\Gwendal_Peizerat_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_King\Bill_King_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eunice_Barber\Eunice_Barber_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guillermo_Monroy\Guillermo_Monroy_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alan_Mulally\Alan_Mulally_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Franco\John_Franco_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pierre_Van_Hooijdonk\Pierre_Van_Hooijdonk_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mitchell_Crooks\Mitchell_Crooks_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dianne_Feinstein\Dianne_Feinstein_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lee_Soo-hyuck\Lee_Soo-hyuck_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lee_Soo-hyuck\Lee_Soo-hyuck_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Coulthard\David_Coulthard_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Coulthard\David_Coulthard_0001.npy,1
